State,Areaname,STCOU,LND010190F,LND010190D,LND010190N1,LND010190N2,LND010200F,LND010200D,LND010200N1,LND010200N2,LND110180F,LND110180D,LND110180N1,LND110180N2,LND110190F,LND110190D,LND110190N1,LND110190N2,LND110200F,LND110200D,LND110200N1,LND110200N2,LND110210F,LND110210D,LND110210N1,LND110210N2,LND210190F,LND210190D,LND210190N1,LND210190N2,LND210200F,LND210200D,LND210200N1,LND210200N2
VT,Orleans,50019,0,720.33,0000,0000,0,721.14,0000,0000,0,696.66,0000,0000,0,696.87,0000,0000,0,697.7,0000,0000,0,693.27,0000,0000,0,23.46,0000,0000,0,23.44,0000,0000
VT,Rutland,50021,0,944.43,0000,0000,0,944.77,0000,0000,0,932.48,0000,0000,0,932.18,0000,0000,0,932.53,0000,0000,0,929.82,0000,0000,0,12.25,0000,0000,0,12.24,0000,0000
VT,Washington,50023,0,695.83,0000,0000,0,695.43,0000,0000,0,690.03,0000,0000,0,689.57,0000,0000,0,689.17,0000,0000,0,687.23,0000,0000,0,6.26,0000,0000,0,6.26,0000,0000
VT,Windham,50025,0,798.18,0000,0000,0,798.12,0000,0000,0,786.96,0000,0000,0,788.78,0000,0000,0,788.72,0000,0000,0,785.31,0000,0000,0,9.4,0000,0000,0,9.4,0000,0000
VT,Windsor,50027,0,976.09,0000,0000,0,975.74,0000,0000,0,971.5,0000,0000,0,971.32,0000,0000,0,970.96,0000,0000,0,969.34,0000,0000,0,4.77,0000,0000,0,4.78,0000,0000
VIRGINIA,VIRGINIA,51000,0,42768.88,0000,0000,0,42774.2,0000,0000,0,39703.52,0000,0000,0,39597.79,0000,0000,0,39594.07,0000,0000,0,39490.09,0000,0000,0,3171.09,0000,0000,0,3180.13,0000,0000
VA,Accomack,51001,0,1310.18,0000,0000,0,1310.05,0000,0000,0,475.68,0000,0000,0,454.61,0000,0000,0,455.24,0000,0000,0,449.5,0000,0000,0,855.57,0000,0000,0,854.8,0000,0000
VA,Albemarle,51003,0,726.24,0000,0000,0,726.18,0000,0000,0,725.24,0000,0000,0,722.75,0000,0000,0,722.61,0000,0000,0,720.7,0000,0000,0,3.49,0000,0000,0,3.58,0000,0000
VA,Alleghany,51005,0,446.93,0000,0000,0,445.67,0000,0000,0,446.14,0000,0000,0,445.89,0000,0000,0,444.63,0000,0000,0,445.46,0000,0000,0,1.04,0000,0000,0,1.04,0000,0000
VA,Amelia,51007,0,358.57,0000,0000,0,358.54,0000,0000,0,356.89,0000,0000,0,356.83,0000,0000,0,356.8,0000,0000,0,355.27,0000,0000,0,1.74,0000,0000,0,1.74,0000,0000
VA,Amherst,51009,0,478.81,0000,0000,0,478.78,0000,0000,0,478.51,0000,0000,0,475.26,0000,0000,0,475.18,0000,0000,0,473.93,0000,0000,0,3.55,0000,0000,0,3.6,0000,0000
VA,Appomattox,51011,0,334.75,0000,0000,0,334.73,0000,0000,0,336.06,0000,0000,0,333.7,0000,0000,0,333.69,0000,0000,0,333.49,0000,0000,0,1.05,0000,0000,0,1.05,0000,0000
VA,Arlington,51013,0,25.97,0000,0000,0,25.96,0000,0000,0,25.96,0000,0000,0,25.88,0000,0000,0,25.87,0000,0000,0,25.97,0000,0000,0,0.09,0000,0000,0,0.09,0000,0000
VA,Augusta,51015,0,972.28,0000,0000,0,970.93,0000,0000,0,988.74,0000,0000,0,971.71,0000,0000,0,970.36,0000,0000,0,967,0000,0000,0,0.57,0000,0000,0,0.57,0000,0000
VA,Bath,51017,0,534.59,0000,0000,0,534.56,0000,0000,0,537.58,0000,0000,0,531.87,0000,0000,0,531.86,0000,0000,0,529.16,0000,0000,0,2.72,0000,0000,0,2.7,0000,0000
VA,Bedford,51019,0,769.36,0000,0000,0,769.25,0000,0000,0,747.33,0000,0000,0,754.85,0000,0000,0,754.5,0000,0000,0,753.02,0000,0000,0,14.51,0000,0000,0,14.75,0000,0000
VA,Bland,51021,0,358.74,0000,0000,0,358.73,0000,0000,0,358.51,0000,0000,0,358.68,0000,0000,0,358.67,0000,0000,0,357.73,0000,0000,0,0.06,0000,0000,0,0.06,0000,0000
VA,Botetourt,51023,0,545.98,0000,0000,0,545.94,0000,0000,0,544.61,0000,0000,0,542.7,0000,0000,0,542.66,0000,0000,0,541.2,0000,0000,0,3.28,0000,0000,0,3.28,0000,0000
VA,Brunswick,51025,0,569.4,0000,0000,0,569.37,0000,0000,0,563.22,0000,0000,0,566.17,0000,0000,0,566.14,0000,0000,0,566.17,0000,0000,0,3.23,0000,0000,0,3.23,0000,0000
VA,Buchanan,51027,0,503.9,0000,0000,0,503.88,0000,0000,0,503.68,0000,0000,0,503.9,0000,0000,0,503.88,0000,0000,0,502.76,0000,0000,0,0,0000,0000,0,0,0000,0000
VA,Buckingham,51029,0,583.6,0000,0000,0,583.56,0000,0000,0,583.44,0000,0000,0,580.9,0000,0000,0,580.86,0000,0000,0,579.66,0000,0000,0,2.7,0000,0000,0,2.7,0000,0000
VA,Campbell,51031,0,507.28,0000,0000,0,507.26,0000,0000,0,505.2,0000,0000,0,504.5,0000,0000,0,504.48,0000,0000,0,503.87,0000,0000,0,2.78,0000,0000,0,2.78,0000,0000
VA,Caroline,51033,0,538.94,0000,0000,0,538.89,0000,0000,0,535.46,0000,0000,0,532.63,0000,0000,0,532.52,0000,0000,0,527.51,0000,0000,0,6.31,0000,0000,0,6.36,0000,0000
VA,Carroll,51035,0,477.84,0000,0000,0,477.64,0000,0000,0,477.64,0000,0000,0,476.54,0000,0000,0,476.34,0000,0000,0,474.69,0000,0000,0,1.3,0000,0000,0,1.3,0000,0000
VA,Charles City,51036,0,203.9,0000,0000,0,204.22,0000,0000,0,181.45,0000,0000,0,182.47,0000,0000,0,182.76,0000,0000,0,182.82,0000,0000,0,21.43,0000,0000,0,21.46,0000,0000
VA,Charlotte,51037,0,477.46,0000,0000,0,477.44,0000,0000,0,476.5,0000,0000,0,475.03,0000,0000,0,474.99,0000,0000,0,475.27,0000,0000,0,2.43,0000,0000,0,2.45,0000,0000
VA,Chesterfield,51041,0,438.43,0000,0000,0,436.99,0000,0000,0,434.24,0000,0000,0,425.71,0000,0000,0,425.75,0000,0000,0,423.3,0000,0000,0,12.72,0000,0000,0,11.23,0000,0000
VA,Clarke,51043,0,178.2,0000,0000,0,178.19,0000,0000,0,178.34,0000,0000,0,176.63,0000,0000,0,176.62,0000,0000,0,176.18,0000,0000,0,1.57,0000,0000,0,1.57,0000,0000
VA,Craig,51045,0,330.07,0000,0000,0,330.61,0000,0000,0,329.82,0000,0000,0,330.07,0000,0000,0,330.61,0000,0000,0,329.53,0000,0000,0,0,0000,0000,0,0,0000,0000
VA,Culpeper,51047,0,382.32,0000,0000,0,382.28,0000,0000,0,382,0000,0000,0,381.17,0000,0000,0,381,0000,0000,0,379.23,0000,0000,0,1.15,0000,0000,0,1.27,0000,0000
VA,Cumberland,51049,0,299.76,0000,0000,0,299.73,0000,0000,0,299.55,0000,0000,0,298.52,0000,0000,0,298.45,0000,0000,0,297.46,0000,0000,0,1.24,0000,0000,0,1.28,0000,0000
VA,Dickenson,51051,0,334.57,0000,0000,0,333.63,0000,0000,0,331.37,0000,0000,0,332.66,0000,0000,0,331.71,0000,0000,0,330.53,0000,0000,0,1.91,0000,0000,0,1.91,0000,0000
VA,Dinwiddie,51053,0,507.04,0000,0000,0,506.98,0000,0000,0,506.86,0000,0000,0,503.76,0000,0000,0,503.67,0000,0000,0,503.72,0000,0000,0,3.28,0000,0000,0,3.31,0000,0000
VA,Essex,51057,0,285.92,0000,0000,0,285.91,0000,0000,0,262.58,0000,0000,0,257.78,0000,0000,0,257.77,0000,0000,0,257.12,0000,0000,0,28.14,0000,0000,0,28.14,0000,0000
VA,Fairfax,51059,0,406.81,0000,0000,0,406.61,0000,0000,0,393.57,0000,0000,0,395.57,0000,0000,0,395.04,0000,0000,0,390.97,0000,0000,0,11.24,0000,0000,0,11.57,0000,0000
VA,Fauquier,51061,0,651.83,0000,0000,0,651.42,0000,0000,0,650.89,0000,0000,0,650.31,0000,0000,0,649.7,0000,0000,0,647.45,0000,0000,0,1.52,0000,0000,0,1.72,0000,0000
VA,Floyd,51063,0,381.49,0000,0000,0,381.23,0000,0000,0,381.22,0000,0000,0,381.48,0000,0000,0,381.22,0000,0000,0,380.42,0000,0000,0,0.01,0000,0000,0,0.01,0000,0000
VA,Fluvanna,51065,0,290.23,0000,0000,0,290.21,0000,0000,0,289.86,0000,0000,0,287.43,0000,0000,0,287.37,0000,0000,0,286.01,0000,0000,0,2.8,0000,0000,0,2.84,0000,0000
VA,Franklin,51067,0,711.6,0000,0000,0,711.56,0000,0000,0,683.2,0000,0000,0,692.12,0000,0000,0,692.08,0000,0000,0,690.43,0000,0000,0,19.48,0000,0000,0,19.48,0000,0000
VA,Frederick,51069,0,415.66,0000,0000,0,415.62,0000,0000,0,414.96,0000,0000,0,414.58,0000,0000,0,414.63,0000,0000,0,413.5,0000,0000,0,1.08,0000,0000,0,1,0000,0000
VA,Giles,51071,0,360.97,0000,0000,0,360.4,0000,0000,0,361.96,0000,0000,0,357.9,0000,0000,0,357.33,0000,0000,0,355.78,0000,0000,0,3.07,0000,0000,0,3.07,0000,0000
VA,Gloucester,51073,0,288.02,0000,0000,0,288,0000,0000,0,225.19,0000,0000,0,216.59,0000,0000,0,216.61,0000,0000,0,217.81,0000,0000,0,71.43,0000,0000,0,71.39,0000,0000
VA,Goochland,51075,0,290.01,0000,0000,0,289.99,0000,0000,0,281.3,0000,0000,0,284.45,0000,0000,0,284.43,0000,0000,0,281.42,0000,0000,0,5.56,0000,0000,0,5.56,0000,0000
VA,Grayson,51077,0,445.93,0000,0000,0,445.9,0000,0000,0,445.9,0000,0000,0,442.67,0000,0000,0,442.64,0000,0000,0,442.18,0000,0000,0,3.26,0000,0000,0,3.26,0000,0000
VA,Greene,51079,0,156.98,0000,0000,0,156.96,0000,0000,0,156.83,0000,0000,0,156.61,0000,0000,0,156.58,0000,0000,0,156.25,0000,0000,0,0.37,0000,0000,0,0.39,0000,0000
VA,Greensville,51081,0,296.83,0000,0000,0,296.81,0000,0000,0,300.36,0000,0000,0,295.46,0000,0000,0,295.44,0000,0000,0,295.23,0000,0000,0,1.37,0000,0000,0,1.37,0000,0000
VA,Halifax,51083,0,824.05,0000,0000,0,829.56,0000,0000,0,816.04,0000,0000,0,813.8,0000,0000,0,819.3,0000,0000,0,817.84,0000,0000,0,10.25,0000,0000,0,10.27,0000,0000
VA,Hanover,51085,0,474.11,0000,0000,0,474.08,0000,0000,0,467.43,0000,0000,0,472.76,0000,0000,0,472.68,0000,0000,0,468.54,0000,0000,0,1.35,0000,0000,0,1.4,0000,0000
VA,Henrico,51087,0,243.22,0000,0000,0,244.6,0000,0000,0,238.11,0000,0000,0,238.13,0000,0000,0,238.06,0000,0000,0,233.7,0000,0000,0,5.09,0000,0000,0,6.54,0000,0000
VA,Henry,51089,0,384.41,0000,0000,0,384.39,0000,0000,0,382.33,0000,0000,0,382.37,0000,0000,0,382.35,0000,0000,0,382.33,0000,0000,0,2.04,0000,0000,0,2.04,0000,0000
VA,Highland,51091,0,415.88,0000,0000,0,415.86,0000,0000,0,415.8,0000,0000,0,415.88,0000,0000,0,415.86,0000,0000,0,415.16,0000,0000,0,0,0000,0000,0,0,0000,0000
VA,Isle of Wight,51093,0,362.79,0000,0000,0,362.76,0000,0000,0,319.46,0000,0000,0,315.89,0000,0000,0,315.87,0000,0000,0,315.61,0000,0000,0,46.9,0000,0000,0,46.89,0000,0000
VA,James City,51095,0,179.73,0000,0000,0,179.71,0000,0000,0,153.1,0000,0000,0,142.92,0000,0000,0,142.92,0000,0000,0,142.44,0000,0000,0,36.81,0000,0000,0,36.79,0000,0000
VA,King and Queen,51097,0,326.35,0000,0000,0,326.33,0000,0000,0,317.16,0000,0000,0,316.28,0000,0000,0,316.26,0000,0000,0,315.14,0000,0000,0,10.07,0000,0000,0,10.06,0000,0000
VA,King George,51099,0,187.81,0000,0000,0,187.79,0000,0000,0,180.07,0000,0000,0,180.02,0000,0000,0,180,0000,0000,0,179.64,0000,0000,0,7.79,0000,0000,0,7.79,0000,0000
VA,King William,51101,0,285.67,0000,0000,0,285.65,0000,0000,0,277.76,0000,0000,0,275.45,0000,0000,0,275.43,0000,0000,0,273.94,0000,0000,0,10.22,0000,0000,0,10.22,0000,0000
VA,Lancaster,51103,0,231.36,0000,0000,0,231.35,0000,0000,0,132.88,0000,0000,0,133.15,0000,0000,0,133.14,0000,0000,0,133.25,0000,0000,0,98.21,0000,0000,0,98.2,0000,0000
VA,Lee,51105,0,437.34,0000,0000,0,437.32,0000,0000,0,437.46,0000,0000,0,437.15,0000,0000,0,437.13,0000,0000,0,435.52,0000,0000,0,0.19,0000,0000,0,0.18,0000,0000
VA,Loudoun,51107,0,521.14,0000,0000,0,521.1,0000,0000,0,521.09,0000,0000,0,519.92,0000,0000,0,519.85,0000,0000,0,515.56,0000,0000,0,1.22,0000,0000,0,1.25,0000,0000
VA,Louisa,51109,0,510.83,0000,0000,0,510.79,0000,0000,0,496.57,0000,0000,0,497.49,0000,0000,0,497.14,0000,0000,0,496.3,0000,0000,0,13.34,0000,0000,0,13.65,0000,0000
VA,Lunenburg,51111,0,432.4,0000,0000,0,432.38,0000,0000,0,432.23,0000,0000,0,431.78,0000,0000,0,431.7,0000,0000,0,431.68,0000,0000,0,0.62,0000,0000,0,0.68,0000,0000
VA,Madison,51113,0,321.81,0000,0000,0,321.78,0000,0000,0,321.74,0000,0000,0,321.45,0000,0000,0,321.42,0000,0000,0,320.68,0000,0000,0,0.36,0000,0000,0,0.36,0000,0000
VA,Mathews,51115,0,251.98,0000,0000,0,251.96,0000,0000,0,87.15,0000,0000,0,85.69,0000,0000,0,85.68,0000,0000,0,85.93,0000,0000,0,166.29,0000,0000,0,166.28,0000,0000
VA,Mecklenburg,51117,0,679.34,0000,0000,0,679.29,0000,0000,0,616.14,0000,0000,0,623.98,0000,0000,0,623.93,0000,0000,0,625.49,0000,0000,0,55.36,0000,0000,0,55.36,0000,0000
VA,Middlesex,51119,0,210.76,0000,0000,0,210.75,0000,0000,0,133.95,0000,0000,0,130.3,0000,0000,0,130.3,0000,0000,0,130.31,0000,0000,0,80.46,0000,0000,0,80.46,0000,0000
VA,Montgomery,51121,0,389.44,0000,0000,0,389.43,0000,0000,0,389.56,0000,0000,0,388.24,0000,0000,0,388.22,0000,0000,0,387.01,0000,0000,0,1.2,0000,0000,0,1.21,0000,0000
VA,Nelson,51125,0,474.34,0000,0000,0,474.31,0000,0000,0,474.36,0000,0000,0,472.39,0000,0000,0,472.35,0000,0000,0,470.86,0000,0000,0,1.95,0000,0000,0,1.95,0000,0000
VA,New Kent,51127,0,223.77,0000,0000,0,223.48,0000,0000,0,212.9,0000,0000,0,209.83,0000,0000,0,209.55,0000,0000,0,209.73,0000,0000,0,13.94,0000,0000,0,13.93,0000,0000
VA,Northampton,51131,0,795.4,0000,0000,0,795.34,0000,0000,0,225.94,0000,0000,0,207.38,0000,0000,0,207.37,0000,0000,0,211.61,0000,0000,0,588.02,0000,0000,0,587.97,0000,0000
VA,Northumberland,51133,0,285.68,0000,0000,0,285.67,0000,0000,0,184.54,0000,0000,0,192.32,0000,0000,0,192.3,0000,0000,0,191.3,0000,0000,0,93.36,0000,0000,0,93.36,0000,0000
VA,Nottoway,51135,0,316.13,0000,0000,0,316.1,0000,0000,0,316.41,0000,0000,0,314.73,0000,0000,0,314.65,0000,0000,0,314.39,0000,0000,0,1.4,0000,0000,0,1.45,0000,0000
VA,Orange,51137,0,343.44,0000,0000,0,343.41,0000,0000,0,341.91,0000,0000,0,341.74,0000,0000,0,341.7,0000,0000,0,340.78,0000,0000,0,1.7,0000,0000,0,1.7,0000,0000
VA,Page,51139,0,314.11,0000,0000,0,314.09,0000,0000,0,313.04,0000,0000,0,311.14,0000,0000,0,311.13,0000,0000,0,310.86,0000,0000,0,2.97,0000,0000,0,2.97,0000,0000
VA,Patrick,51141,0,485.88,0000,0000,0,485.87,0000,0000,0,481.07,0000,0000,0,483.16,0000,0000,0,483.14,0000,0000,0,483.1,0000,0000,0,2.72,0000,0000,0,2.72,0000,0000
VA,Pittsylvania,51143,0,978.21,0000,0000,0,978.18,0000,0000,0,994.93,0000,0000,0,970.85,0000,0000,0,970.76,0000,0000,0,968.94,0000,0000,0,7.36,0000,0000,0,7.42,0000,0000
VA,Powhatan,51145,0,262.42,0000,0000,0,262.4,0000,0000,0,261.19,0000,0000,0,261.3,0000,0000,0,261.28,0000,0000,0,260.22,0000,0000,0,1.12,0000,0000,0,1.12,0000,0000
VA,Prince Edward,51147,0,353.87,0000,0000,0,353.85,0000,0000,0,353.52,0000,0000,0,352.81,0000,0000,0,352.76,0000,0000,0,349.96,0000,0000,0,1.06,0000,0000,0,1.09,0000,0000
VA,Prince George,51149,0,281.55,0000,0000,0,281.85,0000,0000,0,265.67,0000,0000,0,265.61,0000,0000,0,265.62,0000,0000,0,265.16,0000,0000,0,15.94,0000,0000,0,16.23,0000,0000
VA,Prince William,51153,0,349.05,0000,0000,0,348.36,0000,0000,0,339.21,0000,0000,0,338.42,0000,0000,0,337.78,0000,0000,0,336.4,0000,0000,0,10.63,0000,0000,0,10.58,0000,0000
VA,Pulaski,51155,0,329.6,0000,0000,0,329.59,0000,0000,0,318.22,0000,0000,0,320.57,0000,0000,0,320.57,0000,0000,0,319.86,0000,0000,0,9.03,0000,0000,0,9.03,0000,0000
VA,Rappahannock,51157,0,266.86,0000,0000,0,266.83,0000,0000,0,267.14,0000,0000,0,266.6,0000,0000,0,266.57,0000,0000,0,266.23,0000,0000,0,0.26,0000,0000,0,0.26,0000,0000
VA,Richmond,51159,0,216.4,0000,0000,0,216.38,0000,0000,0,192.71,0000,0000,0,191.48,0000,0000,0,191.46,0000,0000,0,191.49,0000,0000,0,24.92,0000,0000,0,24.92,0000,0000
VA,Roanoke,51161,0,250.84,0000,0000,0,251.04,0000,0000,0,251.09,0000,0000,0,250.66,0000,0000,0,250.87,0000,0000,0,250.52,0000,0000,0,0.18,0000,0000,0,0.18,0000,0000
VA,Rockbridge,51163,0,601.02,0000,0000,0,600.98,0000,0000,0,603.18,0000,0000,0,599.67,0000,0000,0,599.63,0000,0000,0,597.56,0000,0000,0,1.35,0000,0000,0,1.35,0000,0000
VA,Rockingham,51165,0,853.35,0000,0000,0,853.29,0000,0000,0,864.84,0000,0000,0,851.2,0000,0000,0,851.15,0000,0000,0,849.09,0000,0000,0,2.15,0000,0000,0,2.14,0000,0000
VA,Russell,51167,0,476.78,0000,0000,0,476.77,0000,0000,0,479,0000,0000,0,474.67,0000,0000,0,474.66,0000,0000,0,473.82,0000,0000,0,2.11,0000,0000,0,2.11,0000,0000
VA,Scott,51169,0,538.66,0000,0000,0,538.63,0000,0000,0,535.42,0000,0000,0,536.62,0000,0000,0,536.58,0000,0000,0,535.53,0000,0000,0,2.04,0000,0000,0,2.05,0000,0000
VA,Shenandoah,51171,0,512.56,0000,0000,0,512.53,0000,0000,0,512.24,0000,0000,0,512.24,0000,0000,0,512.2,0000,0000,0,508.78,0000,0000,0,0.32,0000,0000,0,0.32,0000,0000
VA,Smyth,51173,0,452.33,0000,0000,0,452.31,0000,0000,0,452.07,0000,0000,0,452.11,0000,0000,0,452.09,0000,0000,0,450.93,0000,0000,0,0.22,0000,0000,0,0.22,0000,0000
VA,Southampton,51175,0,603.07,0000,0000,0,602.35,0000,0000,0,602.9,0000,0000,0,600.27,0000,0000,0,599.56,0000,0000,0,599.15,0000,0000,0,2.8,0000,0000,0,2.8,0000,0000
VA,Spotsylvania,51177,0,412.3,0000,0000,0,412.27,0000,0000,0,404,0000,0000,0,400.9,0000,0000,0,400.86,0000,0000,0,401.5,0000,0000,0,11.4,0000,0000,0,11.41,0000,0000
VA,Stafford,51179,0,279.55,0000,0000,0,279.95,0000,0000,0,271.11,0000,0000,0,270,0000,0000,0,270.35,0000,0000,0,268.96,0000,0000,0,9.55,0000,0000,0,9.59,0000,0000
VA,Surry,51181,0,310.32,0000,0000,0,310.31,0000,0000,0,281.34,0000,0000,0,279.1,0000,0000,0,279.09,0000,0000,0,278.95,0000,0000,0,31.22,0000,0000,0,31.22,0000,0000
VA,Sussex,51183,0,492.86,0000,0000,0,492.83,0000,0000,0,491.39,0000,0000,0,490.76,0000,0000,0,490.73,0000,0000,0,490.22,0000,0000,0,2.1,0000,0000,0,2.1,0000,0000
VA,Tazewell,51185,0,519.91,0000,0000,0,519.89,0000,0000,0,520.05,0000,0000,0,519.76,0000,0000,0,519.74,0000,0000,0,518.85,0000,0000,0,0.15,0000,0000,0,0.15,0000,0000
VA,Warren,51187,0,216.35,0000,0000,0,216.32,0000,0000,0,217.27,0000,0000,0,213.73,0000,0000,0,213.7,0000,0000,0,213.47,0000,0000,0,2.62,0000,0000,0,2.63,0000,0000
VA,Washington,51191,0,567.59,0000,0000,0,565.98,0000,0000,0,562.43,0000,0000,0,564.21,0000,0000,0,562.86,0000,0000,0,560.98,0000,0000,0,3.38,0000,0000,0,3.12,0000,0000
VA,Westmoreland,51193,0,252.65,0000,0000,0,252.64,0000,0000,0,226.64,0000,0000,0,229.19,0000,0000,0,229.18,0000,0000,0,229.38,0000,0000,0,23.46,0000,0000,0,23.46,0000,0000
VA,Wise,51195,0,404.56,0000,0000,0,405.22,0000,0000,0,404.79,0000,0000,0,403.37,0000,0000,0,404.04,0000,0000,0,403.19,0000,0000,0,1.19,0000,0000,0,1.18,0000,0000
VA,Wythe,51197,0,464.63,0000,0000,0,464.62,0000,0000,0,464.55,0000,0000,0,463.26,0000,0000,0,463.24,0000,0000,0,461.82,0000,0000,0,1.37,0000,0000,0,1.37,0000,0000
VA,York,51199,0,215.5,0000,0000,0,215.52,0000,0000,0,113.22,0000,0000,0,105.62,0000,0000,0,105.65,0000,0000,0,104.78,0000,0000,0,109.88,0000,0000,0,109.87,0000,0000
VA,Alexandria,51510,0,15.38,0000,0000,0,15.41,0000,0000,0,15.03,0000,0000,0,15.28,0000,0000,0,15.18,0000,0000,0,15.03,0000,0000,0,0.1,0000,0000,0,0.23,0000,0000
VA,Bedford,51515,0,6.86,0000,0000,0,6.9,0000,0000,0,6.76,0000,0000,0,6.85,0000,0000,0,6.89,0000,0000,0,6.88,0000,0000,0,0.01,0000,0000,0,0.01,0000,0000
VA,Bristol,51520,0,11.59,0000,0000,0,13.16,0000,0000,0,11.58,0000,0000,0,11.59,0000,0000,0,12.9,0000,0000,0,13.01,0000,0000,0,0,0000,0000,0,0.27,0000,0000
VA,Buena Vista,51530,0,6.83,0000,0000,0,6.83,0000,0000,0,2.93,0000,0000,0,6.83,0000,0000,0,6.83,0000,0000,0,6.7,0000,0000,0,0,0000,0000,0,0,0000,0000
VA,Charlottesville,51540,0,10.26,0000,0000,0,10.26,0000,0000,0,10.43,0000,0000,0,10.26,0000,0000,0,10.26,0000,0000,0,10.24,0000,0000,0,0,0000,0000,0,0,0000,0000
VA,Chesapeake,51550,0,350.92,0000,0000,0,350.9,0000,0000,0,340,0000,0000,0,340.68,0000,0000,0,340.72,0000,0000,0,340.8,0000,0000,0,10.24,0000,0000,0,10.18,0000,0000
VA,Clifton Forge,51560,0,3.1,0000,0000,0,3.1,0000,0000,0,3.07,0000,0000,0,3.1,0000,0000,0,3.09,0000,0000,5,0,0000,0000,0,0,0000,0000,0,0,0000,0000
VA,Colonial Heights,51570,0,7.79,0000,0000,0,7.79,0000,0000,0,7.68,0000,0000,0,7.47,0000,0000,0,7.48,0000,0000,0,7.52,0000,0000,0,0.32,0000,0000,0,0.31,0000,0000
VA,Covington,51580,0,4.44,0000,0000,0,5.67,0000,0000,0,4.41,0000,0000,0,4.44,0000,0000,0,5.67,0000,0000,0,5.47,0000,0000,0,0,0000,0000,0,0,0000,0000
VA,Danville,51590,0,43.94,0000,0000,0,43.94,0000,0000,0,17.15,0000,0000,0,43.06,0000,0000,0,43.06,0000,0000,0,42.93,0000,0000,0,0.88,0000,0000,0,0.88,0000,0000
VA,Emporia,51595,0,6.96,0000,0000,0,6.97,0000,0000,0,2.42,0000,0000,0,6.89,0000,0000,0,6.89,0000,0000,0,6.89,0000,0000,0,0.07,0000,0000,0,0.07,0000,0000
VA,Fairfax,51600,0,6.16,0000,0000,0,6.31,0000,0000,0,5.98,0000,0000,0,6.16,0000,0000,0,6.31,0000,0000,0,6.24,0000,0000,0,0,0000,0000,0,0,0000,0000
VA,Falls Church,51610,0,2,0000,0000,0,1.99,0000,0000,0,1.97,0000,0000,0,2,0000,0000,0,1.99,0000,0000,0,2,0000,0000,0,0,0000,0000,0,0,0000,0000
VA,Franklin,51620,0,7.72,0000,0000,0,8.4,0000,0000,0,3.83,0000,0000,0,7.67,0000,0000,0,8.35,0000,0000,0,8.21,0000,0000,0,0.05,0000,0000,0,0.05,0000,0000
VA,Fredericksburg,51630,0,10.52,0000,0000,0,10.52,0000,0000,0,6.11,0000,0000,0,10.51,0000,0000,0,10.52,0000,0000,0,10.44,0000,0000,0,0.01,0000,0000,0,0,0000,0000
VA,Galax,51640,0,8.07,0000,0000,0,8.23,0000,0000,0,8.27,0000,0000,0,8.07,0000,0000,0,8.23,0000,0000,0,8.24,0000,0000,0,0,0000,0000,0,0,0000,0000
VA,Hampton,51650,0,128.56,0000,0000,0,136.23,0000,0000,0,51.3,0000,0000,0,51.82,0000,0000,0,51.78,0000,0000,0,51.41,0000,0000,0,76.74,0000,0000,0,84.45,0000,0000
VA,Harrisonburg,51660,0,17.59,0000,0000,0,17.59,0000,0000,0,6.06,0000,0000,0,17.56,0000,0000,0,17.56,0000,0000,0,17.42,0000,0000,0,0.03,0000,0000,0,0.03,0000,0000
VA,Hopewell,51670,0,10.72,0000,0000,0,10.82,0000,0000,0,10.3,0000,0000,0,10.25,0000,0000,0,10.24,0000,0000,0,10.28,0000,0000,0,0.47,0000,0000,0,0.58,0000,0000
VA,Lexington,51678,0,2.49,0000,0000,0,2.49,0000,0000,0,2.3,0000,0000,0,2.49,0000,0000,0,2.49,0000,0000,0,2.5,0000,0000,0,0,0000,0000,0,0,0000,0000
VA,Lynchburg,51680,0,49.77,0000,0000,0,49.76,0000,0000,0,49.55,0000,0000,0,49.4,0000,0000,0,49.39,0000,0000,0,49.13,0000,0000,0,0.37,0000,0000,0,0.37,0000,0000
VA,Manassas,51683,0,10.03,0000,0000,0,9.96,0000,0000,0,8.17,0000,0000,0,10.01,0000,0000,0,9.93,0000,0000,0,9.88,0000,0000,0,0.02,0000,0000,0,0.02,0000,0000
VA,Manassas Park,51685,0,1.83,0000,0000,0,2.49,0000,0000,0,1.98,0000,0000,0,1.83,0000,0000,0,2.49,0000,0000,0,2.53,0000,0000,0,0,0000,0000,0,0,0000,0000
VA,Martinsville,51690,0,11.01,0000,0000,0,11.01,0000,0000,0,10.97,0000,0000,0,10.96,0000,0000,0,10.96,0000,0000,0,10.96,0000,0000,0,0.05,0000,0000,0,0.05,0000,0000
VA,Newport News,51700,0,119.03,0000,0000,0,119.05,0000,0000,0,65.3,0000,0000,0,68.33,0000,0000,0,68.29,0000,0000,0,68.71,0000,0000,0,50.7,0000,0000,0,50.76,0000,0000
VA,Norfolk,51710,0,96.3,0000,0000,0,96.3,0000,0000,0,53,0000,0000,0,53.76,0000,0000,0,53.73,0000,0000,0,54.12,0000,0000,0,42.54,0000,0000,0,42.58,0000,0000
VA,Norton,51720,0,7.26,0000,0000,0,7.53,0000,0000,0,6.8,0000,0000,0,7.26,0000,0000,0,7.53,0000,0000,0,7.48,0000,0000,0,0,0000,0000,0,0,0000,0000
